,tweet
5939,"['mom', 'want', 'lay', 'we', 'll', 'later', 'probably', 'little', 'and', 'i', 'am', 'sorry', 'you', 'are', 'sick']"
5940,"['yeah', 'i', 'hate', 'too', 'sorry', 'ur', 'goin']"
5941,"['doggone', 'it', 'i', 'got', 'hour', 'nap', 'i', 'want', 'ponderosa', 'chicken', 'wing']"
5942,"['_mc', 'string', 'dress', 'work', 'track', 'please', 'what', 'u', 'coming', 'up', 'i', 'am', 'ur', 'biggest', 'fan']"
5943,"['thankyou', 'much', 'rock']"
5944,"['i', 'come', 'southend', 'nd', 'i', 'ticket', 'ill', 'come', 'solo', 'tour']"
5945,"['dey', 'homie', 'i', 'wish', 'stop', 'raining', 'already', 'plus', 'vacay']"
5946,"['working', 'climb', 'season', 'episode']"
5947,"['fo', 'shizzle', 'i', 'm', 'bored', 'wanna', 'something', 'wish', 'went', 'pisay', 'today', 'oh', 'wellz', 'wonder', 'there']"
5948,"['binstruct', 'suffers', 'update', 'mib', 'package', 'developer', 'package', 'holiday']"
5949,"['i', 'think', 'i', 'am', 'talking', 'now', 'okay', 'i', 'need', 'bed', 'btw', 'i', 'miss', 'brother']"
5950,"['the', 'link', 'doe', 'not', 'work']"
5951,"['good', 'day', 'ya', 'll', 'happy', 'mom', 's', 'day']"
5952,"['im', 'officially', 'school', 'til', 'fall']"
5953,"['it', 'did', 'not', 'start', 'long', 'message', 'it', 'got', 'longer', 'i', 'wrot']"
5954,"['_warwounds_c', 'i', 'feel', 'ya', 'pain', 'i', 'have', 'got', 'nasty', 'cold', 'too', 'get', 'better', 'soon']"
5955,"['almost', 'lunch', 'tim']"
5956,"['aww', 'cuti']"
5957,"['thanks', 'follow', 'doug', 'i', 'like', 'hat']"
5958,"['happy', 'mother', 's', 'day', 'single', 'dad', 'play', 'mom', 'dad', 'role', 'enjoy', 'day']"
5959,"['i', 'good', 'day', 'lot', 'stretching', 'sleeping', 'sun']"
5960,"['i', 'do', 'not', 'want', 'i', 'going', 'way', 'home']"
5961,"['going', 'dinner', 'u', 'niceeee']"
5962,"['hairdye', 'patch', 'test', 'smeared', 'white', 'duvet', 'cover', '3']"
5963,"['wonderful', 'mommy', 'world', 'doing']"
5964,"['wow', 'it', 'is', 'definitely', 'friday', 'gym', 'completely', 'empty', 'what', 'do', 'i', 'would', 'like', 'play', 'wii', 'i', 'guess', 'i', 'will', 'vacuum']"
5965,"['so', 'hell', 'going', 'school', 'hour', 'monday', 'tuesday', 'dumb', 'snow', 'day', 'thier', 'lame', 'rule', 'my', 'mom', 'mak']"
5966,"['dana', 'doe', 'not', 'lunch', 'now', 'hour', 'hello', 'delivery']"
5967,"['oww', 'can', 't', 'hurt', 'going', 'stupid', 'doctor']"
5968,"['wow', 'god', 'ui', 'sooo', 'snappier', 'it', 's', 'responsive', 'tweetdeck', 'now', 'tweet', 'feel', 'like', 'ims', 'lol']"
5969,"['ha', 'im', 'glad', 'stopped', 'raining', 'umbrella', 'broke', 'today']"
5970,"['eh', 'shut', 'freeway', 'down', 'omw', 'job', 'interview', 'guess', 'i', 'm', 'gonna', 'l']"
5971,"['could', 'not', 'true', 'i', 'like', 'ur', 'momma', 's', 'style']"
5972,"['great', 'now', 'there', 's', 'cloud', 'that', 's', 'really', 'dark', 'grey', 'right', 'outside', 'office', 'window', 'this', 'sure', 'lotta', 'precip', 'it']"
5973,"['morning', 'darlin', 'hope', 'you', 'are', 'feelin', 'tip', 'top']"
5974,"['guy', 'free', 'life', 'where', 'shidduch', 'money']"
5975,"['ohhh', 'lovely', 'i', 'am', 'glad', 'great', 'time', 'there']"
5976,"['i', 'do', 'not', 'think', 'coffee', 'work', 'agreed', 'tummi']"
5977,"['thanks', 'carry', 'craziness', 'again']"
5978,"['good', 'luck', 'auct']"
5979,"['watching', 'cavs']"
5980,"['some', 'guy', 'said', 'wanted', 'spank']"
5981,"['liked', 'answer', 'life', 'night', 'pshh']"
5982,"['time', 'revision', 'listening', 'album', 'non', 'stop', 'day', 'again']"
5983,"['hahah', 'lucky', 'wait', 'day', 'poop', 'lol', 'abouts', 'gold', 'coast', 'you', 'if', 'u', 'dnt', 'mind', 'asking']"
5984,"['we', 'will', 'craig', 'hog', 'u', 'guy', 'haha', 'i', 'work', 'till', 'tonight', 'anyway']"
5985,"['you', 'spot', 'on', 'i', 'would', 'not', 'tweet', 'it', 'thanks', 'share', 'tonight']"
5986,"['wish', 'jonathon', 'ross', 'audience', 'right']"
5987,"['yeah', 'peep', 'it', 'good', 'day', 'catchup']"
5988,"['yeah', 'ok', 'that', 'll', 'probably', 'happen', 'too']"
5989,"['ohwwww', 'i', 'am', 'excited', 'anyway']"
5990,"['_dang', 'phone', 'broken', 'come', 'whenever']"
5991,"['i', 'love', 'cute', 'texy', 'message', 'especially', 'call', 'mandi']"
5992,"['_cordon', 'morning', 'bit', 'more', 'i', 'week', 'go', 'trying', 'advance', 'how', 's', 'you']"
5993,"['haha', 'i', 'remember', 'that', 'that', 'trip', 'fun', 'i', 'miss', 'miss', 'miss', 'miss', 'miss', 'chu']"
5994,"['sprained', 'ankle', 'like', 'badly', 'tore', 'stuff', 'hurt', 'birthday', 'weekend']"
5995,"['i', 'ate', 'foot', 'long', 'subway', 'like', 'hour', 'ago', 'omg', 'i', 'am', 'happy', 'full', 'i', 'had', 'not', 'ate', 'b', 'fast', 'happy', 'li']"
5996,"['sorry', 'day', 'bad', 'gettin', 'drink', 'on', 'good', 'plan']"
5997,['thank']
5998,"['i', 'love', 'clutch', 'i', 'am', 'lusting', 'bright', 'yellow']"
5999,"['chance', 'seeing', 'race', 'germany', 'unfortunately', 'hardly', 'tv', 'news', 'coverage', 'cycling', 'anymore']"
6000,"['nite', 'tweeple', 'tomorrow', 'day', 'work']"
6001,"['oh', 'difficult', 'it', 's', 'nut', 'that', 's', 'market', 'home', 'turf']"
6002,"['work', 'mama', 'sweetdreams']"
6003,"['ugh', 'hate', 'photobucket', 'amazing', 'place', 'edit', 'picture', 'is', 'www', 'picnik', 'com', 'use', 'alll', 'time']"
6004,"['good', 'morning', 'late', 'sleeper', 'one', 'excellent', 'designer', 'valerie', 'see', 'pictur']"
6005,"['twitter', 'connected', 'facebook']"
6006,"['tgif', 'short', 'week', 'wayyyyyy', 'long']"
6007,"['yeah', 'too']"
6008,"['you', 're', 'telling', 'me']"
6009,"['mind', 'abuzz', 're', 'advertising', 'industry', 'standard', 'do', 'not', 'hate', 'i', 'like', 'math', 'ok']"
6010,"['lost', 'work', 'nt', 'happy', 'right', 'sloanster']"
6011,"['k', 'slice', 'left']"
6012,"['a', 'now', 'body', 'developed', 'mind', 'it', 'is', 'mind', 'refuse', 'co', 'operate', 'set', 'schedul']"
6013,"['i', 'asleep', 'brother', 'woke', 'asking', 'i', 'ate', 'rest', 'frosted', 'mini', 'wheat', 'i', 'cannot', 'sleep']"
6014,"['aww', 'wait', 'la', '333']"
6015,"['exploring', 'twitter', 's', 'world']"
6016,"['wondering', 'i', 'am', 'awake', 'am', 'writing', 'new', 'song', 'plotting', 'evil', 'secret', 'plot', 'muahahaha', 'oh', 'it', 'not', 'secret', 'anymor']"
6017,"['i', 'have', 'lost', 'pocket', 'knife', 'suggestion', 'replacing', 'ken', 'onion', 'chive']"
6018,"['work', 'play']"
6019,"['lol', 'sunburnnn', 'achurley', 'bad', 'dont', 'think', 'xd']"
6020,"['_writer', 'aww', 'one']"
6021,"['enjoying', 'coffee', 'super', 'delicious', 'cooki']"
6022,"['it', 'pretty', 'cool', 'the', 'kid', 'and', 'adult', 'fun']"
6023,"['i', 'gave', 'homeless', 'lady', 'named', 'ruby', 'ice', 'cream', 'sandwich', 'cigarette', 'that', 'g00d', 'deed', 'day']"
6024,"['yeah', 'that', 's', 'difficult', 'generalisation', 'break', 'down', 'not', 'easy', 'problem']"
6025,"['hate', 'mov']"
6026,"['happy', 'carri']"
6027,"['aku', 'kbangun', 'gara', '2', 'mimpi', 'bad', 'dream']"
6028,"['been', 'sick', 'week', 'feeling', 'well', 'cannot', 'lena', 's', 'cook', 'out', 'gunna', 'spend', 'time', 'fam']"
6029,"['i', 'feeling', 'pretty', 'gud', 'i', 'dont', 'hangover', 'nice', 'feel']"
6030,"['what', 'to', 'say']"
6031,"['_truong', 'sunbae', 'bad', 'jst', 'scratch', 'wht', 'said', 'im', 'talking', 'nonsense', 'here', 'lol', 'enjoy', 'perf']"
6032,"['yep', 'seat', 'left', 'pracc', 'workshop', 'w']"
6033,"['hehe', 'yeah', 'late', 'hun']"
6034,"['home', 'tonight', 'fun', 'goodnight', 'twitterbugs']"
6035,"['chatting', 'willy', 'valdez', 'com']"
6036,"['pretty', 'amazing', 'weekend', 'far', 'bedtime', 'i', 'am', 'exhausted', 'mother', 'day', 'tomorrow', 'nighty', 'night']"
6037,"['think', 'she', 'will', 'pull', 'through']"
6038,"['neeeeed', 'plan', 'hang', 'tomorrow', 'booo']"
6039,"['i', 'wanna', 'go', 'there', 'where', 'you', 'go', 'i', 'wanna', 'find', 'out', 'what', 'you', 'know', 'david', 'and', 'mileyyyyyy']"
6040,"['greg', 'pritchard', 'got', 'threw', 'final', 'britain', 'got', 'tal']"
6041,"['ahhhaaaaa', 'gunna', 'straight', 'it']"
6042,"['thanks', 'homskis', 'it', 'like', 'christmas']"
6043,"['ok', 'twitter', 'i', 'pas', 'you']"
6044,"['awwww', 'ray', 'you', 'are', 'best', 'mean', 'lot', 'that', 'cannot', 'wait', 'hang', 'again', 'hopefully', 'soon']"
6045,"['i', 'like', 'tweetie', 'better', 'i', 'use', 'tim']"
6046,"['hmmmm', 'wonder', 'number']"
6047,"['up', 'nooooooo']"
6048,['agree']
6049,"['feelin', 'lonely', 'spendin', 'hour', 'friend']"
6050,"['yeah', 'tim']"
6051,"['aww', 'mom', 'appreciate', 'much', 'familias', 'when', 'leave', 'tour']"
6052,"['chili', 'night', 'minneapolis', 'i', 'refuse', 'turn', 'heat', 'may']"
6053,"['george', 'lopez', 'bed', 'mommy', 'day', 'tomorrow', 'wish', 'house', 'hugh', 'laurie', 'sexay', 'like', 'way', 'older', 'guy']"
6054,"['rain', 'rain', 'away']"
6055,"['spending', 'wonderful', 'mother', 'day', 'brad', 'mom', 'dad', 'happy', 'mother', 'day', 'mom']"
6056,"['finished', 'baking', 'cinnamon', 'roll', 'soooo', 'yummy']"
6057,"['ice', 'cream']"
6058,"['i', 'do', 'not', 'know', 'you', 'los']"
6059,"['star', 'war', 'day', 'me', 's', 'ja', 'ja', 'binks', 'ha', 'a', 'crappy', 'day', 'outside', 'ah', 'make', 'bit', 'motivation', 'revis']"
6060,"['week', 'palm', 'pre', 'come', 'centro', 'dy', 'i', 'temp', 'phone', 'contact', 'are', 'not', 'transfered', 'yet']"
6061,"['i', 'am', 'msn']"
6062,"['of', 'course', 'evil', 'day', 'job', 'want', 'stay', 'longer', 'i', 'need', 'win', 'lottery']"
6063,"['in', 'philosophical', 'mood', 'tonight', 'wandering', 'round', 'dark']"
6064,"['there', 'th']"
6065,['awesom']
6066,"['back', 'a', 'e', 'nice', 'doctor', 'diagnosed', 'ligament', 'damage', 'felt', 'i', 'k', 'run', 'day', 'h']"
6067,"['today', 'official', 'day', 'uni', 'no', 'balancing', 'uni', 'work', 'music', 'til', 'october', 'atleast']"
6068,"['over', 'thought', 'tying', 'shoe', 'could', 'not', 'figur']"
6069,"['manic', 'monday', 'wish', 'sunday', 'that', 's', 'fun', 'day', 'happy', 'monday', 'twitterland']"
6070,"['downed', 'live', 'abalone', 'sashimi', 'bottle', 'sake', 'father', 'in', 'law', 'very', 'happi']"
6071,"['probably', 'good', 'idea', 'hard', 'tweet', 'web', 'i', 'miss', 'tweetdeck', 'cry']"
6072,"['braid', 'free', 'miss', 'thee', 'blond', 'here', 'i', 'come']"
6073,"['case', 'swine', 'australia', 'hope', 'decides', 'come', 'visit']"
6074,"['chica', 'two', 'day', 'i', 'want', 'u', 'elle', 'too']"
6075,"['rap', 'battling', 'second', 'sat', 'movie', 'haha', 'i', 'swim', 'lake', 'sex', 'matthew', 'm', 'ghost', 'girlfriend', 'past']"
6076,"['remember', 'phone', 'silent', 'lol', 'night', 'lovee']"
6077,"['and', 'i', 'am', 'listening']"
6078,"['weekend', 'hom']"
6079,"['jungle', 'book', 'mary', 'poppins', 'bug', 'life', 'depending', 'want', 'cartoon', 'live', 'action', 'cgi']"
6080,"['good', 'morning', 'tweeties', 'today', 'i', 'rested', 'richmond', 'ready', 'hit', 'beach']"
6081,"['love', 'sydney', 'dont', 'leave', 'sydney', 'kid']"
6082,"['that', 's', 'babi']"
6083,"['crashing', 'wi', 'high', 'missing', 'mayfield']"
6084,"['ugh', 'going', 'skool']"
6085,"['bluedart', 'take', 'shipment', 'way', 'figuring', 'no', 'deliver', 'bring', 'back', 'database', 'anyone']"
6086,"['lol', 'biking', 'manli']"
6087,"['waking', 'ungodly', 'hour', 'work', 'starting', 'old', 'at', 'coffee', 'good']"
6088,"['hi', 'angela', 'check', 'email', 'i', 'need', 'thing', 'sorry', 'it', 'is', 'day']"
6089,"['finsh', 'work', 'eleven', 'is', 'that', 'even', 'allowd', 'cauz', 'dont', 'want', 'to', 'lol']"
6090,"['microsoft', 'announced', 'window', 'release', 'candidate', 'download', 'available', 'tomorrow']"
6091,"['now', 'never', 'make', 'everytime', 'lol']"
6092,"['black', 'russian', 'make', 'think', 'white', 'russian', 'movie', 'quotation', 'that', 'rug', 'tied', 'room', 'together']"
6093,"['fun', 'wango', 'tangooo']"
6094,"['hit', 'christian', 'head', 'metal', 'bat', 'haha', 'socked', 'eye', 'haha', 'miss', 'reckless', 'little', 'kid']"
6095,"['shame', 'me']"
6096,"['nessa', 'maxim', 'magazine', 's', 'hot']"
6097,"['i', 'guess', 'wasn', 't', 'meant', 'chang']"
6098,"['my', 'parent', 'wachting', 'tv', 'terrible', 'sad']"
6099,"['am', 'place', 'called', 'ut', 'of', 'now', 'where', 'take', 'here', 'somebodi']"
6100,"['having', 'dinner', 'crown', 'south', 'moreton', 'david', 'stroppy', 'teenag']"
6101,['text']
6102,"['plenty', 'good', 'trivia', 'wikihow', 'just', 'trying', 'help', 'hope', 'u', 'got', 'sleep', 'now']"
6103,"['time', 'add', 'rfid', 'ed', 'object', 'send', 'message', 'twitter', 'everytime', 'i', 'use', 'coffee', 'cup', 'armani', 'code', 'pantone', 'mug']"
6104,"['it', 's', 'xo']"
6105,"['oh', 'plzzzzz', 'u', 'time', 'me']"
6106,"['emma', 'going', 'diversity', 'today', 'x']"
6107,"['learnt', 'new', 'today']"
6108,"['only', 'follower', 'so', 'sad']"
6109,"['you', 'said', 'getting', 'mcflys', 'live', 'album', 'morrow', 'whats', 'called']"
6110,"['i', 'saw', 'best', 's', 'combed', 'poofy', 'bang', 'morning', 'yo', 'high', 'by', 'time', 'i', 'turned', 'gone', 'pictur']"
6111,"['i', 'need', 'too']"
6112,"['dog', 'going', 'die', 'somebody', 'doe', 'not', 'save', 'them']"
6113,"['g', 's', 'gent', 'season']"
6114,['yep']
6115,"['great', 'day', 'work', 'kid', 'disappointment', 'roof', 'dec']"
6116,"['feeling', 'extremally', 'il']"
6117,"['my', 'respect', 'for', 'travis', 'clark', 'ha', 'gone', 'down', 'notch']"
6118,"['twitter', 'suck']"
6119,"['_rahal', 'thing', 'living', 'undeveloped', 'picture', 'future']"
6120,"['know', 'people', 'love', 'country', 'closer']"
6121,"['work', 'thanks', 'ppl', 'getting', 'freakin', 'starbucks', 'peace', 'ppls']"
6122,"['just', 'realized', 'fantastic', 'nerdfriends', 'longer', 'live', 'rochest']"
6123,"['it', 'is', 'like', 'buck', 'shot', 'kind', 'camera', 'have']"
6124,"['twenty', '20', 'cricket', 'beer', 'sunshine', 'good', 'well', 'apart', 'beer', 'cause', 'i', 'm', 'tablet']"
6125,"['say', 'lo', 's', 'page', 'doesnt', 'exist']"
6126,"['we', 'll', 'hitched', 'here']"
6127,"['tonight', 'fun', 'love', 'girl', 'tanna']"
6128,"['i', 'think', 'ups', 'web', 'site', 'hate', 'now', 'still', 'brewing', 'supply', 'package', 'held', 'hostage', 'work', 'slow', 'ups', 'deliveri']"
6129,"['cant', 'wait', 'leave', 'work']"
6130,"['tired', 'work', 'but', 'king', 's', 'bounty', 'add', 'on', 'a', 'vampyre', 'story', 'evening', 'x', 'men', 'comixes', 'completely', 'donload']"
6131,"['can', 't', 'wait', 'real', 'bed', 'haha']"
6132,"['goodmorning', 'tweedles', 'happy', 'mood', 'think', 'past', 'weekend', 'lol', 'vids', 'beyonce', 'weeknd', 'coming', 'soon']"
6133,"['you', 'dirty', 'ha', 'ha', 'do', 'addiction']"
6134,"['awww', 'boo', 'i', 'lovee', 'girly', 'things']"
6135,"['chillin', 'promoting', 'muzik', 'not', 'eating', 'lmaao']"
6136,"['i', 'guess', 'i', 'freaky', 'follower']"
6137,"['feel', 'like', 'tweeting', 'reason', 'um', 'hiiiiii']"
6138,"['here', 's', 'big', 'moan', 'dave', 'leyrock', 'im', 'up', 'in', 'hr', 'pity', 'me', 'coloursfest', 'ahoy', 'xo']"
6139,"['_', 'good', 'morning', 'you', 'are', 'early', 'feeling', 'enthused', 'design', 'life', 'thanks', 'manics', 'phras']"
6140,"['yes', 'a', 'rocket', 'moon', 'going', 'warped']"
6141,"['wake', 'up', 'and', 'got', 'flu']"
6142,"['burning', 'tongue', 'won', 'ton', 'soup']"
6143,"['when', 'weather', 's', 'ugh', 'like', 'asthma', 'so', 'yeah', 'ventolin']"
6144,"['pre', 'jelly', 'bradi']"
6145,"['is', 'having', 'problem', 'following', 'unfollowing', 'peep', 'for', 'gone', 'week']"
6146,"['i', 'kind', 'miss', 'certain', 'already', 'and', 'again']"
6147,"['needing', 'new', 'video']"
6148,"['hey', 'peter', 'thanks', 'follow', 'so', 'sydney', 'pastor', 'tweet', 'shame', 'bris', 'pastor', 'twitter', 'we', 'are', 'behind']"
6149,"['planning', 'week', 'going', 'good', 'going', 'lot', 'stuff']"
6150,"['yay', 'you', 'finally', 'trip', 'away', 'home', 'again', 'how', 'exciting', 'you', 'going', 'shop', 'bit']"
6151,"['home', 'sting', 'crunk', 'of', 'course', 'long', 'day', 'n', 'nite', 'also', 'visited', 'boy', 'rob', 'v', 'all', 'good', 'happy', 'mother', 's', 'day', 'word', 'yo', 'mutha']"
6152,"['excited', 'enfest', 'yaaaay']"
6153,"['would', 'love', 'plan']"
6154,"['want', 'cool']"
6155,"['is', 'trying', 'buy', 'new', 'bible', 'but', 'are', 'not', 'same', 'why', 'dog', 'chew', 'up']"
6156,['started']
6157,"['kicking', 'hom']"
6158,"['stayin', 'dustins', 'tonight', 'car', 'hate', 'me']"
6159,"['l', 'ice', 'grande', 'half', 'sweet', 'french', 'vanilla', 'soy', 'milk', 'starbucks', 'mean', 'summaa', 's', 'coming']"
6160,"['job', 'hunting', 'yay']"
6161,"['up', 'i', 'slept', 'till', 'shooting', 'new', 'vid', 'today']"
6162,"['with', 'sean', 's', 'watching', 'house', 'thousand', 'corp']"
6163,"['moving', 'nesbitt']"
6164,"['love', 'cannot', 'cause', 'live', 'argentina', 'love', 'mitchel']"
6165,"['bryan', 'sweet', 'didnt', 'think', 'gonna', 'talk', 'end', 'night', 'talk']"
6166,"['haha', 'always', 'day', 'trip', 'friend', 'but', 'i', 'have', 'time', 'that', 's', 'i', 'know', 'basic', 'japanes']"
6167,"['pride', 'weekend', 'long', 'beach']"
6168,"['oh', 'somebody', 'hacked', 'email', 'i', 'm', 'scared', 'now']"
6169,"['watched', 'terminator', 'cried', 'it', 'movie', 'make', 'reason', 'arnie', 'dy', 'im', 'lame']"
6170,"['or', 'listen', 'susan', 's', 'green', 'polici']"
6171,"['you', 'catch', 'away', 'computer']"
6172,"['i', 'wasn', 't', 'sore', 'yesterday', 'but', 'i', 'm', 'definitely', 'feeling', 'hill', 'now', 'my', 'leg', 'hurt', 'way', 'booty', 'it', 'good', 'hurt']"
6173,"['i', 'want', 'you', 'all', 'here', 'with', 'me', 'too', 'ya', 'l', 'shoulve', 'gone', 'rm']"
6174,"['thing', 'i', 'know', 'star', 'trek', 'joke', 'tina', 'fey', 's', 'twitter', 'may', 'th', 'you']"
6175,"['ack', 'course', 'i', 'm', 'person', 'think', 'know']"
6176,"['i', 'contact', 'person', 'make', 'cheesecake']"
6177,"['decide', 'time', 'something', 'devil', 'counteract', 'frustrating', 'discouraging']"
6178,"['hate', 'sick', 'miss']"
6179,"['thank', 'goodness', 'starbucks', 'iced', 'coffee', 'i', 'feeling', 'sluggish', 'today', 'i', 'think', 'awful', 'la', 'weath']"
6180,"['uh', 'finally', 'home', 'completely', 'wiped']"
6181,"['officially', 'hit', 'wall', 'totally', 'nonfunctionalproductive', 'work']"
6182,"['trying', 'reorganize', 'plan', 'tonight', 'uggg', 'hopefully', 'lot', 'o', 'fun']"
6183,"['grrh', 'phone', 'brand', 'new', 'add', 'switching', 'saying', 'their']"
6184,"['love', 'to', 'knw', 'gna', 'cut', 'stuff', 'tv']"
6185,"['memorizing', 'line', 'general', 'prologue', 'the', 'canterbury', 'tale', 'ughhh']"
6186,"['i', 'hate', 'working', 'night', 'co', 'i', 'am', 'able', 'enjoy', 'gorgeous', 'weather', 'i', 'asleep']"
6187,"['and', 'we', 'fabulous', 'interracial', 'woot']"
6188,"['got', 'day', 'paint']"
6189,"['yep', 'day', 'whoop']"
6190,"['_home', 'yes', 'perfect', 'that', 'supposed', 'happen', 'night', 'dry', 'usually', 'happens', 'i', 'heading', 'appt']"
6191,"['yeah', 'i', 'agree', 'doe', 'btw', 'check', 'linuxoutlaws']"
6192,"['glad', 'got', 'safe', 'saw', 'daughter', 'enjoy', 'time', 'there']"
6193,"['probably', 'best', 'surprise', 'ever', 'you', 'amaz']"
6194,"['following', 'updated', 'latest', 'dance', 'scene', 'ev']"
6195,"['it', 's', 'date']"
6196,"['live', 'q', 'a', '7', 'definitely', 'best', 'twitt']"
6197,"['i', 'am', 'feeling', 'weak', 'tired', 'seating', 'pc', 'i', 'need', 'study', 'ha', 'long', 'quiz']"
6198,"['no', 'th', 'month']"
6199,"['look', 'tadpole', 'no', 'look', 'me', 'foolish', 'dog']"
6200,"['going', 'watch', 'dogtown', 'hope', 'it', 'is', 'sad']"
6201,"['i', 'want', 'tuna', 'salmon', 'sashimi', 'b', 'c', 'roll', 'dragon', 'eye']"
6202,"['we', 'lindos', 'absolutely', 'ruled', 'will', 'post', 'picture', 'somewhere', 'time', 'back', 'work', 'today']"
6203,"['getting', 'dizzy', 'going', 'lower', 'original', 'raise', 'please', 'do', 'not', 'think', 'me']"
6204,"['respond', 'cuz', 'max']"
6205,"['i', 'gots', 'sniffl']"
6206,"['it', 'is', 'under', 'honeymoon', 'the', 'good', 'lif']"
6207,"['i', 'pic', 'i', 'guess']"
6208,"['cough', 'drop', 'taste', 'gross', 'blaaaqhhh']"
6209,"['i', 'cannot', 'stream', 'video', 'phon']"
6210,"['yeahh', 'yeah', 'hifi', 'lol', 'grr', 'dad', 'pain', 'said', 'dont']"
6211,"['sunday', 'runday', 'outta', 'bed', 'road']"
6212,"['dancing', 'cleaning', 'house', 'loving', 'sunday', 'far']"
6213,[]
6214,"['why', 'i', 'look', 'awesome', 'heel', 'afraid', 'them']"
